offer_id	created_date	last_updated_date	agreement_id	organization_id	offer_type	agreement_row_id	gsfa_customer_id	product_cluster	shipments	wps	uom	published_revenue	recommended_pid_name	recommended_revenue	pid_category	discount_selection	selected_pid_name	expected_revenue	percentage_initial_discount	absolute_initial_discount	authority_level	authority_name	avg_discount
CL_O_115854419055	25 Nov 2019 18:27:10.000000	29 Nov 2019 16:16:09.000000	?	DHL CL	Standard GPI Offer	?	CLS90507WL	TD3rd	20	20	Kg	1218.420000000	TD3_63%	358822.800000000	Fixed/Flavoured	Higher Discount	TD3_70%	365.520000000	?	?	3	CL Commercial Director	70.0004920
CL_O_115457767854	9 Oct 2019 18:12:02.000000	14 Oct 2019 15:40:20.000000	CL_O_115457767854	DHL CL	Standard GPI Offer	1-747GI1X	CLSCSV_10080110438003	TDImport	3	30	Kg	194.250600000	TDI_49%	71555.040000000	Fixed/Flavoured	?	?	81.585000000	?	?	1	CL Sales Manager	58.0001300
CL_O_114504000364	17 Jun 2019 21:02:25.000000	3 Jul 2019 20:39:25.000000	CL_O_114504000364	DHL CL	Standard GPI Offer	1-6QJ2PVR	COMET_1-6HU9509	TDImport	10	50	Kg	1022.622000000	TDI_63%	264376.200000000	Fixed/Flavoured	Lower Discount	TDI_55%	460.140000000	?	?	1	CL Sales Manager	55.0039020
CL_O_113883420293	1 Apr 2019 19:07:24.000000	2 Apr 2019 21:42:40.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0313018876229	TDExport	3	1.5	Kg	13.671000000	TDE_25%	6983.100000000	Fixed/Flavoured	Higher Discount	TDE_ECOM181	4.536000000	?	?	2	CL Pricing	66.8202760
CL_O_116101212735	23 Dec 2019 15:39:41.000000	3 Jan 2020 19:21:05.000000	CL_O_116101212735	DHL CL	Standard GPI Offer	1-7FF2UVL	CLS92536CS	TDImport	3	32.67	Kg	118.164000000	TDI_45%	48731.580000000	Fixed/Flavoured	Lower Discount	TDI_32%	80.351400000	?	?	?	?	32.0001020
CL_O_113623964656	6 Mar 2019 15:25:14.000000	10 Jan 2020 17:58:30.000000	CL_O_113623964656	DHL CL	Standard GPI Offer	1-69IQRU5	CLSION_1218018945181	TDImport	8	1.44	Kg	65.212800000	TDI_40%	25787.760000000	Fixed/Flavoured	Higher Discount	TDI_60%	26.085000000	?	?	1	CL Sales Manager	60.0001840
CL_O_115139370715	2 Sep 2019 19:18:56.000000	10 Jan 2020 17:58:30.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0708019715367	TDImport	4	20	Kg	180.952800000	TDI_49%	66504.960000000	Fixed/Flavoured	Higher Discount	TDI_58%	76.000800000	?	?	1	CL Sales Manager	57.9996550
CL_O_114663617530	3 Jul 2019 16:26:08.000000	3 Jul 2019 20:57:35.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0422019150974	TDImport	4	37.63	Kg	312.844800000	TDI_55%	95611.500000000	Fixed/Flavoured	Higher Discount	TDI_68%	100.110600000	?	?	3	CL Commercial Director	67.9999160
CL_O_113446011691	13 Feb 2019 18:40:41.000000	13 Jan 2020 09:50:55.000000	CL_O_113446011691	DHL CL	Standard GPI Offer	1-1BGZ45-872	COMET_1-66CVO9T	TDExport	2	10	Kg	43.903200000	TDE_FTB1802	18736.680000000	Fixed/Flavoured	?	TDE_FTB1802	28.542000000	?	?	?	?	34.9887940
CL_O_115696875441	6 Nov 2019 17:52:02.000000	8 Nov 2019 17:51:46.000000	?	DHL CL	Standard GPI Offer	?	CLSION_10030110406768	TDDom	15	2	Kg	11119.020000000	TDD_13%	9673.680000000	Fixed/Flavoured	Higher Discount	TDD_50%	5559.180000000	?	?	3	CL Commercial Director	50.0029680
CL_O_114645196745	1 Jul 2019 21:12:39.000000	3 Jul 2019 17:50:51.000000	CL_O_114645196745	DHL CL	Standard GPI Offer	1-6QIKRSL	COMET_1-4FQR1I	TDImport	5	25	Kg	156.300000000	TDI_49%	54137.100000000	Fixed/Flavoured	?	TDI_50%	78.150000000	?	?	1	CL Sales Manager	50.0000000
CL_O_114967854877	9 Aug 2019 15:29:23.000000	13 Jan 2020 09:50:55.000000	CL_O_114967854877	DHL CL	Standard GPI Offer	1-1BGZ45-1081	CLSCSV_0801019894868	TDImport	1	1	Kg	7.572000000	TDI_FTB1801	3917.220000000	Fixed/Flavoured	Higher Discount	TDI_FTB1802	4.922400000	?	?	?	?	34.9920760
CL_O_115075045970	26 Aug 2019 21:35:25.000000	30 Sep 2019 20:14:50.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0809019958921	TDExport	4	1	Kg	16.941600000	TDE_27%	8859.840000000	Fixed/Flavoured	Lower Discount	TDE_25%	12.705600000	?	?	?	?	25.0035420
CL_O_115158821830	4 Sep 2019 16:12:06.000000	5 Sep 2019 13:48:39.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-6LOLBZN	TDDom	50	1	Kg	21639.000000000	TDD_17%	17961.000000000	Fixed/Flavoured	Higher Discount	TDD_50%	10818.000000000	?	?	3	CL Commercial Director	50.0069320
CL_O_115112026451	29 Aug 2019 20:53:10.000000	2 Sep 2019 16:48:55.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0927018239956	TDImport	2	30	Kg	129.500400000	TDI_45%	51581.040000000	Fixed/Flavoured	Lower Discount	CustomPID	?	?	?	?	Pricing	?
CL_O_114124360595	1 May 2019 21:45:17.000000	2 May 2019 20:35:10.000000	?	DHL CL	Standard GPI Offer	?	CLS38499CS	TDExport	1	3	Kg	7.369200000	TDE_14%	4294.920000000	Fixed/Flavoured	Higher Discount	TDE_50%	3.684600000	?	?	1	CL Sales Manager	50.0000000
CL_O_115709089412	7 Nov 2019 19:16:59.000000	7 Nov 2019 19:19:45.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_11040110673684	TDImport	1	50	Kg	102.262200000	TDI_FTB1803	45640.800000000	Fixed/Flavoured	?	TDI_FTB1803	61.374000000	?	?	?	?	39.9836890
CL_O_114152113787	6 May 2019 21:32:46.000000	10 Jan 2020 17:58:30.000000	CL_O_114152113787	DHL CL	Standard GPI Offer	1-6MO6JJ5	CLSPR08060035	TDImport	5	50	Kg	511.311000000	TDI_59%	142276.500000000	Fixed/Flavoured	Higher Discount	TDI_70%	153.393000000	?	?	3	CL Commercial Director	70.0000590
CL_O_114118386646	30 Apr 2019 19:19:27.000000	2 May 2019 15:24:38.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0425019177996	TDImport	1	40	Kg	83.506200000	TDI_41%	33387.720000000	Fixed/Flavoured	?	?	41.752800000	?	?	1	CL Sales Manager	50.0003590
CL_O_113679494249	12 Mar 2019 18:40:40.000000	30 Mar 2019 00:39:16.000000	CL_O_113679494249	DHL CL	Standard GPI Offer	1-6DBS3NR	COMET_1-6A8F15V	TDImport	50	2	Kg	279.630000000	TDI_53%	87975.000000000	Fixed/Flavoured	Higher Discount	TDI_70%	83.880000000	?	?	3	CL Commercial Director	70.0032190
CL_O_114007137123	16 Apr 2019 14:50:13.000000	25 Apr 2019 20:34:45.000000	CL_O_114007137123	DHL CL	Standard GPI Offer	1-6GS3A7B	CLC10002292	TDExport	2	2	Kg	11.830800000	TDE_25%	5862.000000000	Fixed/Flavoured	Higher Discount	TDE_40%	7.080000000	?	?	2	CL Pricing	40.1562020
CL_O_115149559580	3 Sep 2019 20:46:57.000000	6 Sep 2019 12:17:27.000000	CL_O_115149559580	DHL CL	Standard GPI Offer	1-6Z19TOH	CLSCSV_08230110046317	TDImport	1	5	Kg	11.830200000	TDI_31%	5915.880000000	Fixed/Flavoured	?	TDI_31%	8.163000000	?	?	?	?	30.9986310
CL_O_113418734282	7 Feb 2019 20:31:35.000000	11 Feb 2019 13:00:09.000000	?	DHL CL	Standard GPI Offer	?	CLCSINC26150679_2002	TDExport	3	1	Kg	18.201600000	TDE_FTB1801	8555.220000000	Fixed/Flavoured	Higher Discount	TDE_FTB1803	10.920600000	?	?	2	CL Pricing	40.0019780
CL_O_116818509641	11 Mar 2020 15:17:24.000000	11 Mar 2020 17:49:45.000000	?	DHL CL	Standard GPI Offer	?	CLSISL_02260111465922	TDImport	2	35	Kg	155.538000000	TDI_53%	60983.760000000	Fixed/Flavoured	Lower Discount	TDI_51%	76.213200000	?	?	1	CL Sales Manager	51.0002700
CL_O_116357317935	24 Jan 2020 20:09:17.000000	27 Jan 2020 14:29:12.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-4HSYD75	TDExport	9	0.5	Kg	45.759600000	TDE_42%	20488.080000000	Fixed/Flavoured	Higher Discount	TDE_45%	25.168200000	?	?	1	CL Sales Manager	44.9990820
CL_O_116968010612	25 Mar 2020 18:42:06.000000	26 Mar 2020 15:50:02.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-7S68PIJ	TDImport	17	23.18	Kg	905.292000000	TDI_65%	268385.220000000	Fixed/Flavoured	Higher Discount	TDI_67%	298.744200000	?	?	3	CL Commercial Director	67.0002390
CL_O_113268570248	10 Jan 2019 13:22:23.000000	10 Jan 2019 13:24:17.000000	?	DHL CL	Standard GPI Offer	?	CLS77846CS	TDImport	1	5	Kg	11.830200000	TDI_FTB1801	5792.820000000	Fixed/Flavoured	?	TDI_FTB1801	8.517600000	?	?	?	?	28.0012170
CL_O_115149766380	3 Sep 2019 21:41:47.000000	4 Sep 2019 20:31:43.000000	CL_O_115149766380	DHL CL	Standard GPI Offer	1-6YPZ9N9	CLS904CS	TDExport	1	1	Kg	3.814200000	TDE_14%	2377.200000000	Fixed/Flavoured	Lower Discount	CustomPID	1.427400000	?	?	?	Pricing	62.5766870
CL_O_113365300216	29 Jan 2019 12:16:29.000000	29 Jan 2019 12:21:48.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0128018613153	TDImport	1	25	Kg	54.994200000	TDI_FTB1802	23850.120000000	Fixed/Flavoured	?	TDI_FTB1802	35.755200000	?	?	?	?	34.9836890
CL_O_113880765196	1 Apr 2019 13:36:06.000000	1 Apr 2019 14:55:30.000000	?	DHL CL	Standard GPI Offer	?	CLCSINC26150679_2243	TDExport	4	0.5	Kg	13.323600000	TDE_25%	6805.620000000	Fixed/Flavoured	Higher Discount	TDE_30%	9.325800000	?	?	2	CL Pricing	30.0054040
CL_O_115334180802	25 Sep 2019 15:29:48.000000	2 Oct 2019 18:25:42.000000	CL_O_115334180802	DHL CL	Standard GPI Offer	1-72SEITN	COMET_1-6YDIQVE	TDDom	10	20	Kg	46979.820000000	TDD_23%	36174.300000000	Fixed/Flavoured	Higher Discount	TDD_50%	23489.700000000	?	?	3	CL Commercial Director	50.0004470
CL_O_114173191237	8 May 2019 19:32:19.000000	9 May 2019 15:44:34.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0118018567456	TDExport	4	10	Kg	51.112800000	TDE_37%	22008.960000000	Fixed/Flavoured	Higher Discount	TDE_50%	25.555200000	?	?	1	CL Sales Manager	50.0023480
CL_O_116254406691	13 Jan 2020 20:31:25.000000	13 Jan 2020 20:32:47.000000	?	DHL CL	Standard GPI Offer	?	CLCSINC22894202_847	TDExport	1	1	Kg	4.000800000	TDE_20%	2466.120000000	Fixed/Flavoured	?	TDE_20%	3.200400000	?	?	?	?	20.0059990
CL_O_116667068853	26 Feb 2020 21:37:53.000000	28 Feb 2020 22:37:28.000000	?	DHL CL	Standard GPI Offer	?	CLSION_02040111313055	TDDom	100	5	Kg	149301.660000000	TDD_33%	100033.020000000	Fixed/Flavoured	Higher Discount	TDD_50%	74648.280000000	?	?	3	CL Commercial Director	50.0017080
CL_O_114329289867	27 May 2019 19:58:11.000000	13 Jan 2020 17:46:01.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0513019286198	TDImport	1	5	Kg	15.718200000	TDI_33%	7317.480000000	Fixed/Flavoured	?	TDI_33%	10.531200000	?	?	?	?	32.9999620
CL_O_115513687715	16 Oct 2019 17:12:40.000000	17 Oct 2019 12:32:17.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-35T9ZY9	TDImport	40	30	Kg	2590.008000000	TDI_74%	481797.600000000	Fixed/Flavoured	Lower Discount	TDI_70%	777.000000000	?	?	3	CL Commercial Director	70.0000930
CL_O_114193844783	10 May 2019 15:24:39.000000	10 May 2019 15:26:30.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0321018944509	TDImport	2	1.25	Kg	8.056200000	TDI_FTB1801	3981.420000000	Fixed/Flavoured	?	TDI_FTB1801	5.800200000	?	?	?	?	28.0032770
CL_O_116140779711	30 Dec 2019 20:48:56.000000	31 Dec 2019 15:33:57.000000	?	DHL CL	Standard GPI Offer	?	CLSION_09270110367417	TDDom	80	0.5	Kg	35037.480000000	TDD_19%	28380.540000000	Fixed/Flavoured	?	TDD_19%	28380.540000000	?	?	1	CL Sales Manager	18.9994830
CL_O_113693521491	13 Mar 2019 19:48:43.000000	29 Mar 2019 23:49:04.000000	CL_O_113693521491	DHL CL	Standard GPI Offer	1-6DBZ2OZ	COMET_1-6AGROPX	TDImport	50	2	Kg	279.630000000	TDI_53%	87675.000000000	Fixed/Flavoured	Higher Discount	TDI_70%	83.880000000	?	?	3	CL Commercial Director	70.0032190
CL_O_113891931568	2 Apr 2019 15:06:01.000000	13 Jan 2020 09:50:55.000000	CL_O_113891931568	DHL CL	Standard GPI Offer	1-1BGZ45-947	CLSCSV_0308018853354	TDExport	3	8	Kg	33.309000000	TDE_FTB1802	14744.700000000	Fixed/Flavoured	Higher Discount	TDE_FTB1803	19.992600000	?	?	?	?	39.9783840
CL_O_114739210317	12 Jul 2019 18:48:48.000000	13 Jan 2020 17:46:01.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-6DMD8LX	TDExport	1	5	Kg	8.590200000	TDE_25%	4402.860000000	Fixed/Flavoured	?	TDE_25%	6.442800000	?	?	?	?	24.9982540
CL_O_114832234399	24 Jul 2019 19:30:08.000000	6 Aug 2019 19:26:24.000000	CL_O_114832234399	DHL CL	Standard GPI Offer	1-6V2EZMV	CLS18471CS	TDExport	7	1.79	Kg	39.292200000	TDE_35%	17661.480000000	Fixed/Flavoured	Higher Discount	TDE_40%	23.574600000	?	?	2	CL Pricing	40.0018320
CL_O_114683797012	8 Jul 2019 00:07:08.000000	10 Oct 2019 17:40:08.000000	CL_O_114683797012	DHL CL	Standard GPI Offer	1-73TO5KX	CLSION_0521019344764	TDExport	1	50	Kg	69.982200000	TDE_39%	28928.040000000	Fixed/Flavoured	Higher Discount	TDE_45%	38.490000000	?	?	1	CL Sales Manager	45.0003000
CL_O_115568841108	23 Oct 2019 16:28:47.000000	14 Nov 2019 16:10:54.000000	CL_O_115568841108	DHL CL	Standard GPI Offer	1-78RRGK1	CLSION_10220110548839	TDExport	1	10	Kg	21.951600000	TDE_29%	11318.880000000	Fixed/Flavoured	?	TDE_30%	15.366000000	?	?	?	?	30.0005470
CL_O_116807045908	10 Mar 2020 19:59:11.000000	10 Mar 2020 20:06:08.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_03090111549165	TDImport	1	10	Kg	26.988000000	TDI_40%	13619.100000000	Fixed/Flavoured	?	TDI_40%	16.192800000	?	?	?	?	40.0000000
CL_O_114718751773	10 Jul 2019 21:08:48.000000	28 Oct 2019 22:48:53.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0709019720387	TDImport	5	10	Kg	89.061000000	TDI_41%	36197.100000000	Fixed/Flavoured	Lower Discount	TDI_40%	53.436000000	?	?	?	?	40.0006740
CL_O_113329207868	22 Jan 2019 20:40:31.000000	10 Jan 2020 17:58:30.000000	CL_O_113329207868	DHL CL	Standard GPI Offer	1-64OLY7Z	CLCSINC26150679_1415	TDImport	2	20	Kg	90.476400000	TDI_41%	35894.280000000	Fixed/Flavoured	?	TDI_41%	53.380800000	?	?	?	?	41.0003050
CL_O_114663424164	3 Jul 2019 15:43:52.000000	5 Aug 2019 13:54:21.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-6QHQW5T	TDImport	40	2	Kg	223.704000000	TDI_49%	77488.800000000	Fixed/Flavoured	Higher Discount	TDI_70%	67.080000000	?	?	3	CL Commercial Director	70.0139470
CL_O_114208334694	13 May 2019 19:28:38.000000	10 Feb 2020 06:56:57.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0510019279344	TDImport	1	2	Kg	11.933400000	TDI_FTB1801	5897.820000000	Fixed/Flavoured	Higher Discount	TDI_FTB1802	7.756800000	?	?	?	?	34.9992460
CL_O_114138176190	3 May 2019 16:28:42.000000	3 May 2019 16:54:07.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-38YR293	TDImport	1	100	Kg	201.604200000	TDI_49%	70256.820000000	Fixed/Flavoured	?	TDI_50%	100.801800000	?	?	1	CL Sales Manager	50.0001490
CL_O_113962048912	10 Apr 2019 19:39:03.000000	10 Apr 2019 20:05:10.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-R3G3CP	TDImport	3	5	Kg	47.154600000	TDI_38%	19387.620000000	Fixed/Flavoured	?	?	23.576400000	?	?	1	CL Sales Manager	50.0019090
CL_O_114344337773	28 May 2019 20:52:27.000000	29 May 2019 15:24:21.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0512019281750	TDImport	1	80	Kg	160.384200000	TDI_49%	56967.780000000	Fixed/Flavoured	Higher Discount	TDI_58%	67.361400000	?	?	1	CL Sales Manager	57.9999780
CL_O_115050506121	22 Aug 2019 13:49:37.000000	23 Aug 2019 15:16:19.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0813019970128	TDExport	1	0.5	Kg	2.838600000	TDE_14%	1734.960000000	Fixed/Flavoured	Higher Discount	TDE_35%	1.845000000	?	?	2	CL Pricing	35.0031710
CL_O_113322107644	21 Jan 2019 18:07:44.000000	21 Jan 2019 18:09:53.000000	?	DHL CL	Standard GPI Offer	?	CLCSINC26150679_1665	TDImport	2	2	Kg	19.209600000	TDI_FTB1801	9268.320000000	Fixed/Flavoured	Higher Discount	TDI_FTB1802	12.487200000	?	?	?	?	34.9950020
CL_O_115309367026	23 Sep 2019 14:48:10.000000	23 Sep 2019 14:50:11.000000	?	DHL CL	Standard GPI Offer	?	CLC10004857	TDExport	2	20	Kg	37.843200000	TDE_33%	18134.760000000	Fixed/Flavoured	Higher Discount	TDE_35%	24.597600000	?	?	?	?	35.0012680
CL_O_113690670790	13 Mar 2019 14:15:47.000000	15 Mar 2019 17:34:13.000000	CL_O_113690670790	DHL CL	Standard GPI Offer	1-6AWYZTF	COMET_1-62RK7KJ	TDImport	6	10	Kg	154.357200000	TDI_49%	52693.560000000	Fixed/Flavoured	?	TDI_50%	77.176800000	?	?	1	CL Sales Manager	50.0011660
CL_O_113664143311	11 Mar 2019 14:05:02.000000	3 Apr 2019 17:06:00.000000	CL_O_113664143311	DHL CL	Standard GPI Offer	1-6DZ39Y1	COMET_1-694SHN9	TDExport	4	0.63	Kg	12.751200000	TDE_25%	6332.460000000	Fixed/Flavoured	Higher Discount	TDE_28%	9.180000000	?	?	?	?	28.0067760
CL_O_115636395607	30 Oct 2019 19:23:39.000000	13 Nov 2019 21:31:17.000000	CL_O_115636395607	DHL CL	Standard GPI Offer	1-78LL2LV	CLSCSV_0425019180799	TDImport	2	1000	Kg	2987.192400000	TDI_75%	542429.520000000	Fixed/Flavoured	?	TDI_75%	746.798400000	?	?	3	CL Commercial Director	74.9999900
CL_O_115074863064	26 Aug 2019 21:23:30.000000	30 Aug 2019 13:54:42.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-4VH2B3X	TDExport	50	12.3	Kg	990.100200000	TDE_70%	212795.400000000	Fixed/Flavoured	Higher Discount	TDE_78%	217.819200000	?	?	4	CL Country Manager	78.0002870
CL_O_114055115565	23 Apr 2019 21:55:42.000000	6 May 2019 20:15:47.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-XYYV9Z	TDImport	1	100	Kg	114.426000000	TDI_45%	41782.500000000	Fixed/Flavoured	Lower Discount	CustomPID	25.200000000	?	?	?	Pricing	77.9770330
CL_O_114878221057	30 Jul 2019 14:02:02.000000	1 Aug 2019 21:32:59.000000	CL_O_114878221057	DHL CL	Standard GPI Offer	1-6ULT6EF	CLSION_0727019856559	TDImport	3	30	Kg	194.250600000	TDI_49%	69013.080000000	Fixed/Flavoured	?	?	81.585000000	?	?	1	CL Sales Manager	58.0001300
CL_O_115493517755	14 Oct 2019 22:59:44.000000	18 Oct 2019 14:44:02.000000	?	DHL CL	Standard GPI Offer	?	CLC10001736	TDDom	1	0.5	Kg	343.860000000	TDD_01%	340.440000000	Fixed/Flavoured	Lower Discount	Published	343.860000000	?	?	?	?	0.0000000
CL_O_114062780964	24 Apr 2019 14:11:07.000000	25 Apr 2019 00:52:00.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0420019148521	TDImport	2	35	Kg	147.500400000	TDI_47%	52235.880000000	Fixed/Flavoured	Higher Discount	TDI_60%	59.000400000	?	?	1	CL Sales Manager	59.9998370
CL_O_115768513244	14 Nov 2019 17:31:48.000000	10 Jan 2020 17:58:30.000000	CL_O_115768513244	DHL CL	Standard GPI Offer	1-79CWJSJ	COMET_1-1NTMZLS	TDImport	5	30.68	Kg	164.535600000	TDI_49%	67020.060000000	Fixed/Flavoured	Higher Discount	TDI_58%	69.627000000	?	?	1	CL Sales Manager	57.6827140
CL_O_113667262610	11 Mar 2019 19:54:49.000000	19 Mar 2019 17:34:23.000000	CL_O_113667262610	DHL CL	Standard GPI Offer	1-6BLUOOF	CLSCSV_0711017389743	TDImport	2	65	Kg	179.176200000	TDI_49%	61300.440000000	Fixed/Flavoured	?	TDI_50%	89.587800000	?	?	1	CL Sales Manager	50.0001670
CL_O_115685600372	5 Nov 2019 21:50:37.000000	21 Nov 2019 23:13:53.000000	CL_O_115685600372	DHL CL	Standard GPI Offer	1-79SN9QJ	COMET_1-71D8S3B	TD3rd	2	60	Kg	285.724800000	TD3_46%	113660.160000000	Fixed/Flavoured	Higher Discount	TD3_65%	100.020000000	?	?	3	CL Commercial Director	64.9942880
CL_O_115032676065	20 Aug 2019 19:37:12.000000	12 Sep 2019 19:39:45.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_08200110020165	TDExport	2	5	Kg	28.603200000	TDE_FTB1802	13237.800000000	Fixed/Flavoured	Higher Discount	TDE_FTB1803	17.162400000	?	?	?	?	39.9983220
CL_O_113704891855	14 Mar 2019 14:37:22.000000	25 Mar 2019 13:28:13.000000	CL_O_113704891855	DHL CL	Standard GPI Offer	1-6CD4GGT	CLC10000639	TDImport	1	1	Kg	4.132200000	TDI_18%	2268.000000000	Fixed/Flavoured	Lower Discount	CustomPID	1.722000000	?	?	?	Pricing	58.3272830
CL_O_113706002604	14 Mar 2019 15:35:41.000000	21 Mar 2019 15:27:16.000000	CL_O_113706002604	DHL CL	Standard GPI Offer	1-6BZLUIZ	CLC10000976	TDExport	30	3	Kg	219.724800000	TDE_50%	73132.560000000	Fixed/Flavoured	Higher Discount	TDE_57%	94.477200000	?	?	3	CL Commercial Director	57.0020320
CL_O_113276875325	11 Jan 2019 17:49:38.000000	11 Jan 2019 17:56:19.000000	?	DHL CL	Standard GPI Offer	?	CLCSINC26150679_1036	TDExport	16	0.5	Kg	53.655000000	TDE_38%	22540.440000000	Fixed/Flavoured	?	TDE_38%	33.266400000	?	?	?	?	37.9994410
CL_O_115309854175	23 Sep 2019 18:46:40.000000	1 Oct 2019 14:16:07.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_09110110219435	TDImport	2	12	Kg	59.257200000	TDI_38%	26277.360000000	Fixed/Flavoured	Higher Discount	TDI_45%	32.592000000	?	?	1	CL Sales Manager	44.9990890
CL_O_115526781986	18 Oct 2019 13:01:07.000000	13 Jan 2020 09:50:55.000000	CL_O_115526781986	DHL CL	Standard GPI Offer	1-1BGZ45-1148	COMET_1-6LOLBZN	TDDom	62	1.89	Kg	51035.400000000	TDD_23%	39298.140000000	Fixed/Flavoured	Lower Discount	CustomPID	10200.000000000	?	?	?	Pricing	80.0138730
CL_O_114673090792	4 Jul 2019 19:14:54.000000	4 Jul 2019 19:39:35.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0628019644633	TDImport	2	2	Kg	19.209600000	TDI_33%	8757.720000000	Fixed/Flavoured	?	TDI_33%	12.870000000	?	?	?	?	33.0022490
CL_O_116313535803	20 Jan 2020 14:16:07.000000	20 Jan 2020 15:27:15.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_01170111206123	TDImport	1	10	Kg	26.988000000	TDI_40%	12522.840000000	Fixed/Flavoured	Higher Discount	TDI_58%	11.335200000	?	?	1	CL Sales Manager	57.9991110
CL_O_115867103640	26 Nov 2019 18:42:49.000000	6 Dec 2019 17:05:40.000000	CL_O_115867103640	DHL CL	Standard GPI Offer	1-7C5O0FX	COMET_1-76IX9J0	TDExport	4	40	Kg	150.326400000	TDE_47%	63033.840000000	Fixed/Flavoured	Higher Discount	TDE_55%	67.620000000	?	?	1	CL Sales Manager	55.0178810
CL_O_115987670629	10 Dec 2019 13:19:14.000000	10 Dec 2019 20:09:30.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_12030110895439	TDDom	18	1	Kg	9739.500000000	TDD_13%	8473.200000000	Fixed/Flavoured	Higher Discount	TDD_35%	6330.600000000	?	?	3	CL Commercial Director	35.0007700
CL_O_116506935921	10 Feb 2020 15:16:07.000000	10 Feb 2020 15:17:50.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_01270111275653	TDExport	1	0.5	Kg	2.437800000	TDE_FTB1801	1327.140000000	Fixed/Flavoured	Higher Discount	TDE_FTB1802	1.537800000	?	?	?	?	36.9185330
CL_O_113556641676	27 Feb 2019 17:11:25.000000	1 Mar 2019 14:05:49.000000	?	DHL CL	Standard GPI Offer	?	CLS3107CS	TDExport	1	1	Kg	5.907000000	TDE_14%	3301.140000000	Fixed/Flavoured	Higher Discount	TDE_44%	3.307800000	?	?	1	CL Sales Manager	44.0020310
CL_O_113883224014	1 Apr 2019 18:37:25.000000	1 Apr 2019 18:51:41.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0316018903129	TDExport	20	1	Kg	76.662000000	TDE_39%	31852.800000000	Fixed/Flavoured	Higher Discount	TDE_ECOM181	30.240000000	?	?	2	CL Pricing	60.5541210
CL_O_114358928496	29 May 2019 18:36:17.000000	29 May 2019 18:37:39.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0513019287007	TDImport	3	1	Kg	21.110400000	TDI_33%	9950.220000000	Fixed/Flavoured	?	TDI_33%	14.144400000	?	?	?	?	32.9979540
CL_O_116680563974	27 Feb 2020 19:24:13.000000	27 Feb 2020 19:26:25.000000	?	DHL CL	Standard GPI Offer	?	CLSION_02240111452370	TDImport	1	15	Kg	37.224000000	TDI_42%	17511.480000000	Fixed/Flavoured	?	TDI_42%	21.589800000	?	?	?	?	42.0003220
CL_O_113808434134	25 Mar 2019 13:38:26.000000	13 Jan 2020 09:50:55.000000	CL_O_113808434134	DHL CL	Standard GPI Offer	1-1BGZ45-928	CLCSINC24339664_11	TDExport	1	50	Kg	46.929600000	TDE_FTB1802	20295.180000000	Fixed/Flavoured	Lower Discount	TDE_FTB1801	33.785400000	?	?	?	?	28.0083360
CL_O_113950295559	9 Apr 2019 20:35:51.000000	9 Jul 2019 14:43:37.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-3FIMHOL	TDImport	10	20	Kg	255.960000000	TDI_51%	83153.400000000	Fixed/Flavoured	Higher Discount	TDI_60%	102.384000000	?	?	1	CL Sales Manager	60.0000000
