opportunity_id	product_id	gsfa_customer_id	avg_weight	committed_product_revenue	potential_product_revenue	number_of_shipments	origin	destination	product_line	main_competitor	secondary_competitor	dhl_current_transit_time	dhl_transit_time_status
1-6I77F57	1-LRWO4-6	CLC10002524	               2.0000000	9.000000	9.000000	               1.0000000	CHILE	UNITED STATES OF AMERICA	?	?	?	1	Faster
1-6UE32E4	1-LRWO4-16	CLC10004681	             107.0000000	43.800000	43.800000	               1.0000000	UNITED STATES OF AMERICA	CHILE	?	Freight Forwarder	?	1	Faster
1-7HB3J29	1-LRWO4-16	CLC10003521	              21.0000000	15.900000	15.900000	               1.0000000	ITALY	CHILE	?	Hot Express Chiletrans Courier	?	2	Equal
1-6PO94LM	1-LRWO4-6	COMET_1-6PO9493	              10.0000000	24.000000	24.000000	               1.0000000	CHILE	Asia	?	FedEx	?	?	?
1-6EAP1OO	1-LRWO4-5	CLSCSV_0308016202408	                .5000000	2.610000	3.625200	               1.0000000	CHILE	ITALY	?	?	?	4	Equal
1-6ORRNJK	1-LRWO4-16	COMET_1-486ECOX	              67.0000000	?	33.300000	               1.0000000	UNITED STATES OF AMERICA	CHILE	?	Freight Forwarder	?	1	Faster
1-7I85Z26	1-LRWO4-16	COMET_1-7I84IWJ	               3.0000000	13.200000	13.200000	               1.0000000	PANAMA	CHILE	?	OTHER	?	2	Slower
1-717YJC3	1-LRWO4-16	CLSCSV_09060110175972	              60.0000000	60.480000	60.480000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	Freight Forwarder	?	?	?
1-71VC2FX	1-LRWO4-16	CLSCSV_09050110165241	              10.0000000	15.000000	15.000000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	Other	?	?	?
1-65ZSMLX	1-LRWO4-6	COMET_1-1FYLCBY	               2.0000000	12.120000	12.120000	               2.0000000	CHILE	CHINA, PEOPLES REPUBLIC	?	?	?	?	?
1-74KTCUW	1-LRWO4-16	CLS6695CS	               5.0000000	30.000000	30.000000	               2.0000000	Europe	CHILE	?	Freight Forwarder	?	?	?
1-73GN8MY	1-LRWO4-6	COMET_1-73GN8MR	              12.0000000	90.000000	90.000000	              20.0000000	CHILE	PERU	?	FedEx	?	1	Faster
1-6R1H7MU	1-LRWO4-16	CLSCSV_0705019694942	             100.0000000	343.260000	343.260000	               3.0000000	UNITED STATES OF AMERICA	CHILE	?	Other	?	1	Faster
1-79YQFJL	1-LRWO4-5	CLSION_11210110805246	                .5000000	1.800000	2.820000	               1.0000000	CHILE	UNITED STATES OF AMERICA	?	?	?	1	Faster
1-6YX4QJC	1-LRWO4-16	CLS43307CS	              75.0000000	27.240000	27.240000	               1.0000000	CANADA	CHILE	?	Other	?	2	Equal
1-7F382AC	1-LRWO4-16	COMET_1-35ERJAD	             490.0000000	240.000000	246.000000	               1.0000000	Asia	CHILE	?	?	?	?	?
1-67I0FCC	1-LRWO4-16	CLS78273CS	             268.7000000	238.680000	238.680000	               4.0000000	SPAIN	CHILE	?	Freight Forwarder	?	2	Equal
1-6QISKYN	1-LRWO4-16	CLSCSV_0702019656103	               5.0000000	23.040000	23.040000	               3.0000000	Europe	CHILE	?	FedEx	?	?	?
1-7L0651V	1-LRWO4-16	COMET_1-7KL4KCZ	              30.0000000	35.486400	35.486400	               2.0000000	COLOMBIA	CHILE	?	?	?	2	Slower
1-7EXHNP5	1-LRWO4-16	CLSCSV_11290110871664	               7.0000000	12.000000	12.000000	               1.0000000	Europe	CHILE	?	Other	?	?	?
1-14BNB9-177	1-LRWO4-16	COMET_1-3ZF9O37	               1.0000000	0.060000	0.060000	               1.0000000	Europe	CHILE	?	Freight Forwarder	DGF	?	?
1-143AOV-583	1-LRWO4-5	COMET_1-CBXKJ5	                .5000000	6.000000	6.000000	               2.0000000	CHILE	PERU	?	?	?	1	Faster
1-63UPPZ2	1-LRWO4-16	CLSCSV_1231019020625	              30.0000000	114.000000	114.000000	               3.0000000	UNITED STATES OF AMERICA	CHILE	?	FedEx	?	1	Faster
1-6FOHUID	1-LRWO4-16	CLSCSV_0412019098683	               6.0000000	11.820000	11.820000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	FedEx	?	?	?
1-76DWQCZ	1-LRWO4-16	CLC-IMP360-050624-1904	             191.0000000	48.000000	48.000000	               1.0000000	SPAIN	CHILE	?	Other	?	2	Equal
1-6HHPZGD	1-LRWO4-16	CLS38289CS	              50.0000000	132.000000	132.000000	               4.0000000	COLOMBIA	CHILE	?	Freight Forwarder	?	2	Slower
1-14P7CB-1	1-LRWO4-16	CLSCSV_0213018702364	              10.0000000	0.060000	0.060000	               1.0000000	MEXICO	CHILE	?	?	?	2	Equal
1-73U0J54	1-LRWO4-16	COMET_1-BNDAWA	             200.0000000	270.000000	270.000000	               2.0000000	Europe	CHILE	?	FedEx	?	?	?
1-6BT1MZO	1-LRWO4-6	CLSCSV_0109018522505	               2.0000000	?	?	               1.0000000	CHILE	Europe	?	?	?	?	?
1-6PTXRAK	1-LRWO4-16	CLS74845IS	              15.0000000	120.000000	120.000000	               5.0000000	Asia	CHILE	?	Otros	?	?	?
1-6THLIXI	1-LRWO4-16	CLS30355CS	             300.0000000	88.800000	88.800000	               1.0000000	North America	CHILE	?	Freight Forwarder	?	?	?
1-6ZHE69Q	1-LRWO4-16	COMET_1-6ZHE69J	              30.0000000	120.000000	120.000000	              10.0000000	UNITED STATES OF AMERICA	CHILE	?	?	?	1	Faster
1-6YOBUN3	1-LRWO4-16	CLS35572CS	              45.0000000	43.329000	43.329000	               1.0000000	UNITED STATES OF AMERICA	CHILE	?	FedEx	?	1	Faster
1-6YPG709	1-LRWO4-23	CLS22624CS	               7.0000000	?	?	               3.0000000	CHINA, PEOPLES REPUBLIC	PERU	?	?	?	?	?
1-1BLH2I-1	1-LRWO4-16	CLSCSV_0424019170888	              45.0000000	0.000000	48.000000	               1.0000000	TAIWAN	CHILE	?	FedEx	?	2	Equal
1-77MAMWV	1-LRWO4-16	COMET_1-3IZSWKH	              12.0000000	18.960000	18.960000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	Other	?	?	?
1-71DLLXP	1-LRWO4-16	CLS38749CS	              50.0000000	24.000000	24.000000	               3.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	?	?	?	?
1-7L6RW4O	1-LRWO4-6	COMET_1-7L6PX8F	              30.0000000	12.000000	12.000000	               1.0000000	CHILE	Asia	?	?	?	?	?
1-6Y3RNQ1	1-LRWO4-6	COMET_1-6Y3RNOF	              15.0000000	16.200000	16.200000	               1.0000000	CHILE	Europe	?	NONE	?	?	?
1-77CHKAE	1-LRWO4-16	CLSION_10220110545108	               5.0000000	15.000000	15.000000	               1.0000000	Asia	CHILE	?	NONE	?	?	?
1-6FTATP5	1-LRWO4-16	CLS48784CS	              10.0000000	21.000000	27.000000	               1.0000000	Asia	CHILE	?	FedEx	?	?	?
1-6WFMFON	1-LRWO4-6	CLSCL_0829017793965	               1.0000000	60.000000	60.000000	               8.0000000	CHILE	UNITED STATES OF AMERICA	?	FedEx	?	1	Faster
1-6LPO0CE	1-LRWO4-16	CLSION_0524019384628	              15.0000000	25.500000	25.500000	               2.0000000	COLOMBIA	CHILE	?	Other	?	2	Slower
1-14MJP2-1	1-LRWO4-16	CLS47105CS	               5.0000000	17.520000	17.520000	               3.0000000	UNITED STATES OF AMERICA	CHILE	?	FedEx	?	1	Faster
1-6ORJNCU	1-LRWO4-6	COMET_1-3SGGHTH	              20.0000000	16.620000	16.620000	               1.0000000	CHILE	AUSTRIA	?	Chile Express	?	3	Equal
1-71URYWG	1-LRWO4-5	CLC10001949	                .5000000	12.000000	12.000000	               6.0000000	CHILE	North America	?	Other	?	?	?
1-7AU73X0	1-LRWO4-16	CLC10003145	              75.0000000	35.700000	35.700000	               1.0000000	UNITED STATES OF AMERICA	CHILE	?	?	?	1	Faster
1-7F3CNOZ	1-LRWO4-16	CLSCSV_0619019569738	             100.0000000	120.000000	120.000000	               3.0000000	Europe	CHILE	?	?	?	?	?
1-6CD23VP	1-LRWO4-6	COMET_1-42VN3BH	               2.0000000	6.420000	6.420000	               1.0000000	CHILE	Europe	?	?	?	?	?
1-73S0S19	1-LRWO4-16	CLSCSV_09040110152766	              80.0000000	48.000000	48.000000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	?	?	?	?
1-75H478O	1-LRWO4-5	COMET_1-6NIGG25	                .5000000	5.400000	24.000000	               2.0000000	CHILE	UNITED STATES OF AMERICA	?	FedEx	?	1	Faster
1-7AUM37X	1-LRWO4-16	CLS32459CS	              40.0000000	60.000000	96.000000	               6.0000000	UNITED STATES OF AMERICA	CHILE	?	Freight Forwarder	Otros	1	Faster
1-694IQ2L	1-LRWO4-6	CLSCSV_0304018821368	               7.0000000	120.000000	120.000000	              20.0000000	CHILE	UNITED STATES OF AMERICA	?	?	?	1	Faster
1-6NV0RTR	1-LRWO4-16	CLCSINC14143574_41	              10.0000000	36.000000	36.000000	               3.0000000	UNITED STATES OF AMERICA	CHILE	?	?	?	1	Faster
1-6ZGJWJW	1-LRWO4-6	CLS96509CS	               1.0000000	0.600000	0.600000	               1.0000000	CHILE	CHINA, PEOPLES REPUBLIC	?	?	?	?	?
1-6WLDI4T	1-LRWO4-16	CLS87217WL	               5.0000000	6.000000	6.000000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	?	?	?	?
1-7KQT4VQ	1-LRWO4-16	CLSCSV_0724019832927	              45.0000000	?	30.000000	               1.0000000	UNITED KINGDOM	CHILE	?	?	?	2	Equal
1-7CYFITF	1-LRWO4-5	CLSCSV_12110110964752	                .5000000	?	6.600000	               2.0000000	CHILE	NEW ZEALAND	?	FedEx	?	4	Equal
1-67CXT5I	1-LRWO4-23	COMET_1-2JRTUHU	             100.0000000	36.000000	36.000000	               1.0000000	North America	PANAMA	?	?	?	?	?
1-6IZFFBM	1-LRWO4-16	CLSCSV_0509019269377	               5.0000000	19.920000	19.920000	               1.0000000	Europe	CHILE	?	?	?	?	?
1-7HAX2XR	1-LRWO4-5	CLSCSV_0813017671353	                .5000000	5.482800	5.482800	               2.0000000	CHILE	CHINA, PEOPLES REPUBLIC	?	?	?	?	?
1-78Q2KZZ	1-LRWO4-16	CLS14477CS	              35.0000000	31.200000	31.200000	               1.0000000	UNITED STATES OF AMERICA	CHILE	?	Other	?	1	Faster
1-7HGORIQ	1-LRWO4-16	CLS41937CS	              10.0000000	54.000000	54.000000	               4.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	?	?	?	?
1-6WFCI0P	1-LRWO4-16	CLSCSV_0814019984856	              10.0000000	?	30.000000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	Otros	?	?	?
1-71K746T	1-LRWO4-16	CLS45445CS	              92.0000000	23.580000	23.580000	               1.0000000	SPAIN	CHILE	?	Freight Forwarder	?	2	Equal
1-6OFRUUH	1-LRWO4-16	CLSCSV_0608017064289	               2.3000000	6.000000	6.000000	               1.0000000	UNITED STATES OF AMERICA	CHILE	?	?	?	1	Faster
1-6U2SMPN	1-LRWO4-16	CLSCSV_1017018428796	             100.0000000	43.200000	43.200000	               1.0000000	INDIA	CHILE	?	?	?	3	Equal
1-69OR2MK	1-LRWO4-6	COMET_1-69ON6C1	               5.0000000	12.000000	12.000000	               4.0000000	CHILE	North America	?	Other	?	?	?
1-65DFLX8	1-LRWO4-16	CLSCSV_0208015899856	              20.0000000	18.000000	18.000000	               1.0000000	UNITED STATES OF AMERICA	CHILE	?	?	?	1	Faster
1-6MNNONJ	1-LRWO4-16	CLS44581CS	              92.0000000	117.780000	117.780000	               1.0000000	Europe	CHILE	?	FedEx	?	?	?
1-74DGJK1	1-LRWO4-34	CLSCSV_10090110461371	               5.0000000	18.000000	18.000000	              20.0000000	CHILE	CHILE	?	?	?	?	?
1-7FVZPOT	1-LRWO4-16	CLSCSV_12270111063585	              25.0000000	36.000000	36.000000	               2.0000000	UNITED STATES OF AMERICA	CHILE	?	FedEx	?	1	Faster
1-72MP9SV	1-LRWO4-6	CLSCSV_0724019835109	               5.0000000	10.011000	10.011000	               1.0000000	CHILE	Asia	?	FedEx	?	?	?
1-65W3JKQ	1-LRWO4-16	COMET_1-3SOUUE3	              50.0000000	204.000000	204.000000	               5.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	FedEx	Other	?	?
1-638ITAF	1-LRWO4-5	CLSCSV_1213018918439	                .5000000	60.000000	60.000000	              20.0000000	CHILE	Europe	?	FedEx	?	?	?
1-7JZX2PU	1-LRWO4-6	CLC10002125	              50.0000000	16.200000	16.200000	               1.0000000	CHILE	South America	?	?	?	?	?
1-6BN6JPR	1-LRWO4-6	COMET_1-1HE50ND	              11.0000000	?	?	               3.0000000	CHILE	UNITED STATES OF AMERICA	?	?	?	1	Faster
1-6AHBBCJ	1-LRWO4-6	COMET_1-10YTCQB	             400.0000000	161.400000	161.400000	               1.0000000	CHILE	INDIA	?	Freight Forwarder	?	4	Slower
1-7HSXD0A	1-LRWO4-16	COMET_1-KFYQAY	              73.0000000	27.480000	27.480000	               1.0000000	GERMANY	CHILE	?	Freight Forwarder	?	2	Equal
1-6UVPQW2	1-LRWO4-34	COMET_1-6UVPQV7	               2.0000000	?	120.000000	              60.0000000	CHILE	CHILE	?	Chile Express	?	?	?
1-71T8XNU	1-LRWO4-16	CLS50823IS	              30.0000000	24.000000	24.000000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	?	?	?	?
1-75OS6CT	1-LRWO4-16	CLSCSV_10140110492407	              10.0000000	12.000000	15.000000	               1.0000000	Europe	CHILE	?	?	?	?	?
1-6W04KGM	1-LRWO4-6	CLSCSV_0807019940306	                .5000000	6.000000	6.000000	               2.0000000	CHILE	PAKISTAN	?	?	?	?	?
1-73GN93Y	1-LRWO4-16	CLSCSV_10080110449743	              25.0000000	?	30.000000	               3.0000000	INDIA	CHILE	?	FedEx	?	3	Equal
1-6OF7XHD	1-LRWO4-16	COMET_1-2X8LHXO	             240.0000000	79.200000	79.200000	               1.0000000	Europe	CHILE	?	Other	?	?	?
1-7JKEGSC	1-LRWO4-6	CLSION_01210111223405	               1.0000000	?	11.040000	               3.0000000	CHILE	CHINA, PEOPLES REPUBLIC	?	?	?	?	?
1-6RKT9HP	1-LRWO4-15	COMET_1-1YC3B75	             103.0000000	12.000000	12.000000	               1.0000000	UNITED STATES OF AMERICA	CHILE	?	NONE	?	1	Faster
1-6XAGG3R	1-LRWO4-16	CLSCSV_08200110026445	              20.0000000	29.280000	29.280000	               3.0000000	UNITED STATES OF AMERICA	CHILE	?	?	?	1	Faster
1-6WLY12Q	1-LRWO4-16	CLSCSV_0816019999073	               5.0000000	10.500000	10.500000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	FedEx	?	?	?
1-78XSCI9	1-LRWO4-16	CLSCSV_11140110755568	              20.0000000	30.000000	30.000000	               1.0000000	Europe	CHILE	?	FedEx	?	?	?
1-6RQ8ZEP	1-LRWO4-16	CLSCSV_0712019741355	               5.0000000	11.820000	11.820000	               1.0000000	TURKEY	CHILE	?	Other	?	2	Faster
1-6HONARY	1-LRWO4-6	COMET_1-3I1O33T	               6.0000000	18.000000	18.000000	               2.0000000	CHILE	CHINA, PEOPLES REPUBLIC	?	?	?	?	?
1-6OF7XAO	1-LRWO4-6	CLSION_0618019549275	               1.0000000	15.120000	15.120000	              10.0000000	CHILE	South America	?	Other	?	?	?
1-6ULOOD5	1-LRWO4-16	CLSCSV_0722019806311	              10.0000000	18.000000	24.000000	               1.0000000	South America	CHILE	?	OTHER	?	?	?
1-7A5WRI9	1-LRWO4-6	COMET_1-MHBZPK	               1.0000000	6.000000	6.000000	               1.0000000	CHILE	South America	?	NONE	?	?	?
1-6SWLYZC	1-LRWO4-16	COMET_1-5VJJ31I	              30.0000000	240.000000	240.000000	              50.0000000	INDIA	CHILE	?	?	?	3	Equal
1-6W0PXJ1	1-LRWO4-16	CLSCSV_0812019969936	              30.0000000	90.000000	90.000000	              10.0000000	UNITED STATES OF AMERICA	CHILE	?	?	?	1	Faster
1-7B3JZRT	1-LRWO4-16	CLS58702CS	               8.0000000	0.000000	48.000000	               5.0000000	UNITED STATES OF AMERICA	CHILE	?	?	?	1	Faster
1-73LJ4YK	1-LRWO4-16	CLSCSV_0216015992416	             200.0000000	149.400000	149.400000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	?	?	?	?
1-78Q2KE8	1-LRWO4-16	CLS46208CS	              10.0000000	0.000000	120.000000	              15.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	FedEx	?	?	?
1-6VVAGPK	1-LRWO4-16	CLS38171CS	              30.0000000	?	99.068400	               3.0000000	Asia	CHILE	?	OTHER	?	?	?
1-7F3PLWS	1-LRWO4-16	CLSCSV_0615017135169	              20.0000000	24.840000	24.840000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	Other	?	?	?
1-65PSG5I	1-LRWO4-16	CLSCSV_0131018635948	               3.0000000	7.560000	7.560000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	Other	?	?	?
1-79CLK9J	1-LRWO4-15	CLSCSV_11180110776466	                .5000000	30.000000	30.000000	               3.0000000	Europe	CHILE	?	Other	?	?	?
1-6JC9CCY	1-LRWO4-16	CLSCSV_0514019299234	               7.0000000	6.000000	6.000000	               3.0000000	INDIA	CHILE	?	Other	?	3	Equal
1-6VP3KQI	1-LRWO4-16	CLSCSV_0708019710673	              71.0000000	17.040000	17.040000	               1.0000000	SPAIN	CHILE	?	Freight Forwarder	?	2	Equal
1-71UWU14	1-LRWO4-6	CLSCSV_1128015210593	              10.0000000	13.800000	13.800000	               1.0000000	CHILE	Asia	?	Other	?	?	?
1-721FQWU	1-LRWO4-6	COMET_1-8AI7QU	             170.0000000	33.600000	33.600000	               1.0000000	CHILE	URUGUAY	?	?	?	1	Equal
1-71EI8DX	1-LRWO4-16	CLS84144CS	              15.0000000	28.200000	28.200000	               2.0000000	UNITED STATES OF AMERICA	CHILE	?	Other	?	1	Faster
1-7H4YO3D	1-LRWO4-34	CLSION_01130111170492	              10.0000000	48.000000	48.000000	              20.0000000	CHILE	CHILE	?	?	?	?	?
1-6KJN9JK	1-LRWO4-34	CLSCSV_0418019134039	               5.0000000	15.480000	15.480000	              20.0000000	CHILE	CHILE	?	Other	?	?	?
1-6JDD3WY	1-LRWO4-16	CLSCSV_0514019299842	              10.0000000	18.000000	18.000000	               1.0000000	INDIA	CHILE	?	Other	?	3	Equal
1-6HU6FHR	1-LRWO4-5	COMET_1-L7DP43	                .5000000	2.220000	2.220000	               1.0000000	CHILE	ARGENTINA	?	Other	?	1	Equal
1-6NBFR7B	1-LRWO4-6	CLS63317WL	               4.0000000	6.000000	6.000000	               1.0000000	CHILE	CHINA, PEOPLES REPUBLIC	?	?	?	?	?
1-6I7JBX7	1-LRWO4-6	CLS47148CS	                .6000000	5.424600	5.424600	               1.0000000	CHILE	UNITED STATES OF AMERICA	?	?	?	1	Faster
1-721FQV2	1-LRWO4-16	COMET_1-NUKLN5	               2.0000000	12.000000	12.000000	               4.0000000	Asia	CHILE	?	Other	?	?	?
1-7GSAGBF	1-LRWO4-16	COMET_1-KFYQAY	              10.0000000	48.000000	48.000000	               2.0000000	South America	CHILE	?	FedEx	?	?	?
1-6XOI7DZ	1-LRWO4-16	CLSCSV_08270110075475	               2.0000000	9.000000	9.000000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	Other	?	?	?
1-7MQ0ON9	1-LRWO4-6	CLSION_02170111406436	              14.0000000	30.000000	30.000000	               2.0000000	CHILE	AUSTRALIA	?	?	?	4	Slower
1-6Y5TL76	1-LRWO4-34	COMET_1-6Y5TL6Z	               1.0000000	60.000000	60.000000	              40.0000000	CHILE	CHILE	?	Other	?	?	?
1-7DIGSEJ	1-LRWO4-16	CLSSME_0110015567004	            1210.0000000	420.600000	420.600000	               1.0000000	UNITED STATES OF AMERICA	CHILE	?	Freight Forwarder	?	1	Faster
1-6A8JRWY	1-LRWO4-6	CLSION_0830017820124	              30.0000000	36.000000	36.000000	               1.0000000	CHILE	North America	?	OTHER	?	?	?
1-68GXCXQ	1-LRWO4-16	COMET_1-68GXCUR	              10.0000000	24.000000	24.000000	               2.0000000	North America	CHILE	?	FedEx	?	?	?
1-7H5U563	1-LRWO4-16	CLSCSV_01080111125257	               1.0000000	?	6.000000	               2.0000000	SPAIN	CHILE	?	?	?	2	Equal
1-6KZAUXA	1-LRWO4-16	CLSION_0509019264148	               5.0000000	2.100000	2.100000	               1.0000000	South America	CHILE	?	Other	?	?	?
1-63KOACM	1-LRWO4-6	CLC10000345	               1.0000000	?	0.060000	               1.0000000	CHILE	COLOMBIA	?	?	?	2	Equal
1-72XEZ0M	1-LRWO4-5	CLSCSV_0731019887761	                .5000000	48.000000	48.000000	              40.0000000	CHILE	Asia	?	?	?	?	?
1-7767A59	1-LRWO4-16	CLS84082CS	              52.0000000	16.800000	16.800000	               1.0000000	SPAIN	CHILE	?	Other	?	2	Equal
1-71MPEJM	1-LRWO4-23	CLS63317WL	              67.0000000	195.480000	195.480000	               1.0000000	CHINA, PEOPLES REPUBLIC	BOLIVIA	?	?	?	?	?
1-6TWI737	1-LRWO4-16	CLS64576CS	               5.0000000	10.800000	10.800000	               1.0000000	UNITED STATES OF AMERICA	CHILE	?	?	?	1	Faster
1-6P0QHZT	1-LRWO4-16	CLSION_0415019109170	              20.0000000	45.240000	45.240000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	FedEx	?	?	?
1-7BLKPCB	1-LRWO4-16	CLSCSV_11290110871643	              25.0000000	?	15.000000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	Other	?	?	?
1-687D9NP	1-LRWO4-16	CLSCSV_0221018746170	              15.0000000	24.000000	24.000000	               2.0000000	Europe	CHILE	?	?	?	?	?
1-76DS11U	1-LRWO4-6	CLC-IMP360-050624-1900	              22.0000000	16.800000	16.800000	               3.0000000	CHILE	PERU	?	Other	?	1	Faster
1-7DPK00Y	1-LRWO4-16	CLSION_12050110918192	              15.0000000	23.400000	23.400000	               2.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	Other	?	?	?
1-7ADVVFE	1-LRWO4-6	COMET_1-3NF4FTK	              19.0000000	15.600000	15.600000	               1.0000000	CHILE	BRAZIL	?	Other	?	2	Equal
1-7BL8CBB	1-LRWO4-23	COMET_1-2N5HTJE	             134.0000000	177.540000	177.540000	               1.0000000	UNITED STATES OF AMERICA	MEXICO	?	Freight Forwarder	?	1	Equal
1-7GXIAB8	1-LRWO4-34	CLSCSV_01080111129565	              25.0000000	60.000000	60.000000	              20.0000000	CHILE	CHILE	?	?	?	?	?
1-7FNR0W7	1-LRWO4-6	CLSCSV_01020111087829	               5.0000000	?	?	               5.0000000	CHILE	South America	?	NONE	?	?	?
1-6OEZI63	1-LRWO4-6	CLSSME_1220015403430	               5.5000000	9.000000	9.000000	               1.0000000	CHILE	COSTA RICA	?	Other	?	2	Faster
1-73FSWVD	1-LRWO4-16	CLSION_10070110435562	              25.0000000	90.000000	90.000000	               4.0000000	South America	CHILE	?	Freight Forwarder	?	?	?
1-6VOLMOW	1-LRWO4-16	CLS32946CS	               5.0000000	24.000000	24.000000	               6.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	?	?	?	?
1-62OX6PK	1-LRWO4-16	CLSCSV_1231019020611	               7.0000000	13.200000	13.200000	               1.0000000	CHINA, PEOPLES REPUBLIC	CHILE	?	?	?	?	?
1-7IEF02P	1-LRWO4-6	CLSCSV_01220111251613	              20.0000000	54.000000	54.000000	               3.0000000	CHILE	Asia	?	FedEx	?	?	?
